head_id,tail_id,head,head_type,relation,relation_zh,tail,tail_type,evidence,source_pages,source_chunks,confidence
Chapter_第四章,Operation_矫正变形,第四章,Chapter,contains,包含,矫正变形,Operation,实体出现在该章节文本块中,[106],"[""shiprag_p106_00123""]",0.8
Chapter_第四章,Parameter_窗口中心线离上缘的距离B,第四章,Chapter,contains,包含,窗口中心线离上缘的距离B,Parameter,实体出现在该章节文本块中,[103],"[""shiprag_p103_00119""]",0.8
Chapter_第四章,Operation_窗口开孔中心定位,第四章,Chapter,contains,包含,窗口开孔中心定位,Operation,三元组尾实体出现在该章节,[103],"[""shiprag_p103_00119""]",0.8
Chapter_第四章,ProcessObject_立体框架,第四章,Chapter,contains,包含,立体框架,ProcessObject,实体出现在该章节文本块中,[100],"[""shiprag_p100_00116""]",0.8
Chapter_第四章,Process_立体框架的装配,第四章,Chapter,contains,包含,立体框架的装配,Process,实体出现在该章节文本块中,[100],"[""shiprag_p100_00116""]",0.8
Chapter_第四章,Process_立体框架装配,第四章,Chapter,contains,包含,立体框架装配,Process,实体出现在该章节文本块中,[101],"[""shiprag_p101_00117""]",0.8
Chapter_第四章,Component_纵桁,第四章,Chapter,contains,包含,纵桁,Component,实体出现在该章节文本块中,[101],"[""shiprag_p101_00117""]",0.8
Chapter_第四章,ToolEquipment_线锤,第四章,Chapter,contains,包含,线锤,ToolEquipment,实体出现在该章节文本块中,"[101, 107]","[""shiprag_p101_00117"", ""shiprag_p107_00124""]",0.8
Chapter_第四章,Component_肋板,第四章,Chapter,contains,包含,肋板,Component,实体出现在该章节文本块中,[101],"[""shiprag_p101_00117""]",0.8
Chapter_第四章,Component_肘板,第四章,Chapter,contains,包含,肘板,Component,实体出现在该章节文本块中,[108],"[""shiprag_p108_00125""]",0.8
Chapter_第四章,ToolEquipment_胎板,第四章,Chapter,contains,包含,胎板,ToolEquipment,实体出现在该章节文本块中,"[99, 104]","[""shiprag_p099_00115"", ""shiprag_p104_00120""]",0.8
Chapter_第四章,ToolEquipment_胎架,第四章,Chapter,contains,包含,胎架,ToolEquipment,实体出现在该章节文本块中,"[96, 97, 98, 99, 102, 107, 110]","[""shiprag_p096_00112"", ""shiprag_p097_00113"", ""shiprag_p098_00114"", ""shiprag_p099_00115"", ""shiprag_p102_00118"", ""shiprag_p107_00124"", ""shiprag_p110_00127""]",0.8
Chapter_第四章,Component_舰柱,第四章,Chapter,contains,包含,舰柱,Component,实体出现在该章节文本块中,"[96, 97, 98]","[""shiprag_p096_00112"", ""shiprag_p097_00113"", ""shiprag_p098_00114""]",0.8
Chapter_第四章,ProcessObject_舵叶,第四章,Chapter,contains,包含,舵叶,ProcessObject,实体出现在该章节文本块中,"[109, 110]","[""shiprag_p109_00126"", ""shiprag_p110_00127""]",0.8
Chapter_第四章,Component_舵叶板,第四章,Chapter,contains,包含,舵叶板,Component,三元组头实体出现在该章节,"[109, 110]","[""shiprag_p109_00126"", ""shiprag_p110_00127""]",0.8
Chapter_第四章,Component_船体强度构件,第四章,Chapter,contains,包含,船体强度构件,Component,三元组尾实体出现在该章节,[102],"[""shiprag_p102_00118""]",0.8
Chapter_第四章,ProcessObject_边舱分段,第四章,Chapter,contains,包含,边舱分段,ProcessObject,实体出现在该章节文本块中,[100],"[""shiprag_p100_00116""]",0.8
Chapter_第四章,Component_钢板鳍柱,第四章,Chapter,contains,包含,钢板鳍柱,Component,实体出现在该章节文本块中,[99],"[""shiprag_p099_00115""]",0.8
Chapter_第四章,Component_铸钢件,第四章,Chapter,contains,包含,铸钢件,Component,实体出现在该章节文本块中,[110],"[""shiprag_p110_00127""]",0.8
Chapter_第四章,Component_铸钢件接头,第四章,Chapter,contains,包含,铸钢件接头,Component,实体出现在该章节文本块中,[99],"[""shiprag_p099_00115""]",0.8
Chapter_第四章,Component_铸钢舵杆套筒,第四章,Chapter,contains,包含,铸钢舵杆套筒,Component,实体出现在该章节文本块中,[109],"[""shiprag_p109_00126""]",0.8
Chapter_第四章,Component_隔板,第四章,Chapter,contains,包含,隔板,Component,实体出现在该章节文本块中,[110],"[""shiprag_p110_00127""]",0.8
Chapter_第四章,Component_鞘柱板,第四章,Chapter,contains,包含,鞘柱板,Component,三元组尾实体出现在该章节,[99],"[""shiprag_p099_00115""]",0.8
Chapter_第四章,Component_顶围板,第四章,Chapter,contains,包含,顶围板,Component,实体出现在该章节文本块中,[108],"[""shiprag_p108_00125""]",0.8
Chapter_第四章,Component_顶盖板,第四章,Chapter,contains,包含,顶盖板,Component,实体出现在该章节文本块中,"[106, 107]","[""shiprag_p106_00123"", ""shiprag_p107_00124""]",0.8
Chapter_第四章,Component_鳍柱,第四章,Chapter,contains,包含,鳍柱,Component,实体出现在该章节文本块中,[98],"[""shiprag_p098_00114""]",0.8
ProcessObject_组立树,Operation_中组立,组立树,ProcessObject,contains,包含,中组立,Operation,"1-2为中组立或中合拢,即组合件、子分段装配",[117],"[""shiprag_p117_00135""]",0.9
ProcessObject_组立树,Operation_大组立,组立树,ProcessObject,contains,包含,大组立,Operation,"在组立树中: 1-1为大组立或大合拢,即分段装配",[117],"[""shiprag_p117_00135""]",0.9
ProcessObject_组立树,Operation_小组立,组立树,ProcessObject,contains,包含,小组立,Operation,"1-3为小组立或小合找,即部件装配",[117],"[""shiprag_p117_00135""]",0.9
Measurement_肋骨型线,ProcessObject_型值表,肋骨型线,Measurement,contains,包含,型值表,ProcessObject,编制包括辅助肋骨线在内的全船肋骨型线的半宽和高度型值表,[48],"[""shiprag_p048_00058""]",0.8
ProcessObject_肋骨型线图,Measurement_结构线,肋骨型线图,ProcessObject,contains,包含,结构线,Measurement,肋骨型线图中的结构线包括：外板的级横接缝线；纵向构件与外板或甲板型表面的交线等,[51],"[""shiprag_p051_00063""]",0.9
Process_船体修理,Operation_大修,船体修理,Process,contains,包含,大修,Operation,按照修理范围和周期的不同，船舶修理分以下三类。3.大修,[179],"[""shiprag_p179_00210""]",0.9
Process_船体修理,Operation_小修,船体修理,Process,contains,包含,小修,Operation,按照修理范围和周期的不同，船舶修理分以下三类。2.小修,[179],"[""shiprag_p179_00210""]",0.9
Process_船体修理,Operation_航修,船体修理,Process,contains,包含,航修,Operation,按照修理范围和周期的不同，船舶修理分以下三类。1.航修,[179],"[""shiprag_p179_00210""]",0.9
Process_船体放样,Operation_理论型线放样,船体放样,Process,contains,包含,理论型线放样,Operation,理论型线放样根据理论型线图进行船体理论型线图的放样和修改,[33],"[""shiprag_p033_00040""]",0.95
Process_船体放样,Operation_结构线放样,船体放样,Process,contains,包含,结构线放样,Operation,结构线放样在肋骨型线图上画出全船结构投影,[33],"[""shiprag_p033_00040""]",0.95
Process_船体放样,Operation_肋骨型线放样,船体放样,Process,contains,包含,肋骨型线放样,Operation,肋骨型线放样在理论型线图上插入肋骨线，获得每档肋骨型线,[33],"[""shiprag_p033_00040""]",0.95
Process_船体装配程序,Operation_分段装配,船体装配程序,Process,contains,包含,分段装配,Operation,"3分段装配即大组立或大合拢,包括大分段、总段装配;",[19],"[""shiprag_p019_00021""]",0.9
Process_船体装配程序,Operation_组合件装配,船体装配程序,Process,contains,包含,组合件装配,Operation,"2组合件装配即中组立或中合拢,包括子分段装配;",[19],"[""shiprag_p019_00021""]",0.9
Process_船体装配程序,Operation_部件装配,船体装配程序,Process,contains,包含,部件装配,Operation,与结构单元划分相对应的装配程序依次是:1部件装配即小组立或小合拢;,[19],"[""shiprag_p019_00021""]",0.9
Process_补板,Operation_挖补,补板,Process,contains,包含,挖补,Operation,补板分挖补和贴补两种,[189],"[""shiprag_p189_00226""]",0.9
Process_补板,Operation_贴补,补板,Process,contains,包含,贴补,Operation,补板分挖补和贴补两种,[189],"[""shiprag_p189_00226""]",0.9
Process_钢材预处理流水线,Process_一次除锈,钢材预处理流水线,Process,contains,包含,一次除锈,Process,钢材的除锈常和钢材矫正、喷涂底漆组成钢材预处理流水线,[30],"[""shiprag_p030_00036""]",0.9
ProcessObject_上下分段,Parameter_冲势,上下分段,ProcessObject,controls,控制指标,冲势,Parameter,上下分段的冲势应一致,[177],"[""shiprag_p177_00208""]",0.8
Measurement_中性层位置,Parameter_相对弯曲半径r_t,中性层位置,Measurement,controls,控制指标,相对弯曲半径r/t,Parameter,"弯曲板材的中性层位置,与其相对弯曲半径r/t有关",[85],"[""shiprag_p085_00101""]",0.95
Measurement_二次除锈率,Measurement_涂装效率,二次除锈率,Measurement,controls,控制指标,涂装效率,Measurement,采取一切措施最大限度地降低二次除锈率，是提高涂装效率的关键所在。,[29],"[""shiprag_p029_00035""]",0.9
Measurement_共同凹陷变形的允许挠度,Defect_船体构件凹陷变形,共同凹陷变形的允许挠度,Measurement,controls,控制指标,船体构件凹陷变形,Defect,船体构件凹陷变形的允许挠度，最大允许值见表7-3,[182],"[""shiprag_p182_00215""]",0.9
Process_分段制造,StandardSafety_分段制造精度标准,分段制造,Process,controls,控制指标,分段制造精度标准,StandardSafety,使分段完工误差控制在规定的精度标准范围内,[144],"[""shiprag_p144_00165""]",0.8
Parameter_分段尺度,Defect_分段弯曲变形,分段尺度,Parameter,controls,控制指标,分段弯曲变形,Defect,分段尺度是影响分段完工精度的一个重要因素,[146],"[""shiprag_p146_00167""]",0.8
Operation_刚性固定,Defect_焊接变形,刚性固定,Operation,controls,控制指标,焊接变形,Defect,经过刚性固定的分段，焊接后的四角水平度和边缘直线度较容易控制在允许偏差以内,[148],"[""shiprag_p148_00170""]",0.9
Parameter_吊环间距,Parameter_吊索夹角,吊环间距,Parameter,controls,控制指标,吊索夹角,Parameter,"吊环间距应和吊索长度匹配,以使两根吊索间的夹角不大于60°",[24],"[""shiprag_p024_00028""]",0.9
ProcessObject_型线,QualityRequirement_光顺性,型线,ProcessObject,controls,控制指标,光顺性,QualityRequirement,型线的修改主要应满足光顺性要求,[43],"[""shiprag_p043_00053""]",0.9
Process_尺寸补偿系统,Defect_焊接变形,尺寸补偿系统,Process,controls,控制指标,焊接变形,Defect,预先确定一个合理的补偿值，以抵消因焊接产生的收缩变形,[146],"[""shiprag_p146_00167""]",0.8
Parameter_横向反变形值,Defect_分段横向的上趣变形,横向反变形值,Parameter,controls,控制指标,分段横向的上趣变形,Defect,横向反变形值的计算公式为y = (2/1000 ~ 3/1000)B,[146],"[""shiprag_p146_00168""]",0.8
QualityRequirement_海船船体蚀耗极限,Component_强力甲板,海船船体蚀耗极限,QualityRequirement,controls,控制指标,强力甲板,Component,表7~1海船船体蚀耗极限(%)构件航区第一组构件强力甲板下甲板,[182],"[""shiprag_p182_00215""]",0.8
Process_碳弧气刨,Parameter_电流强度,碳弧气刨,Process,controls,控制指标,电流强度,Parameter,要根据钢板厚度合理选择碳棒规格和电流强度,[27],"[""shiprag_p027_00032""]",0.8
Process_碳弧气刨,Parameter_碳棒与工件夹角,碳弧气刨,Process,controls,控制指标,碳棒与工件夹角,Parameter,开始时，使碳棒与工件表面成15°~30°倾角，再逐渐增大至25°~40°。,[28],"[""shiprag_p028_00033""]",0.9
Measurement_肋骨检验线,QualityRequirement_轴系和舵系的精度要求,肋骨检验线,Measurement,controls,控制指标,轴系和舵系的精度要求,QualityRequirement,测量分段上肋骨检验线、舵杆中心线及舵端点的位置，首先满足轴系和舵系的精度要求,[175],"[""shiprag_p175_00204""]",0.8
ToolEquipment_胎架,Measurement_反变形值,胎架,ToolEquipment,controls,控制指标,反变形值,Measurement,胎架的反变形值有计算公式。,[147],"[""shiprag_p147_00169""]",0.9
Parameter_胎架基面,ProcessObject_分段,胎架基面,Parameter,controls,控制指标,分段,ProcessObject,确定胎架基面时，应使分段处于尽可能平坦的位置,[123],"[""shiprag_p123_00141""]",0.8
Measurement_舵系中心线,QualityRequirement_轴系和舵系的精度要求,舵系中心线,Measurement,controls,控制指标,轴系和舵系的精度要求,QualityRequirement,轴系和舵系的中心线偏差应控制在5mm以内,[175],"[""shiprag_p175_00204""]",0.9
Process_船台合拢,Component_外围壁,船台合拢,Process,controls,控制指标,外围壁,Component,"段合拢时,应使上下层外围壁互相对准,偏差不得超过±4mm",[178],"[""shiprag_p178_00209""]",0.9
Measurement_轴系中心线,QualityRequirement_轴系和舵系的精度要求,轴系中心线,Measurement,controls,控制指标,轴系和舵系的精度要求,QualityRequirement,轴系和舵系的中心线偏差应控制在5mm以内,[175],"[""shiprag_p175_00204""]",0.9
Parameter_钢材锈蚀等级,ToolEquipment_预处理流水线,钢材锈蚀等级,Parameter,controls,控制指标,预处理流水线,ToolEquipment,预处理流水线如仍按A级钢材的工艺参数进行处理，必然造成除锈质量下降,[30],"[""shiprag_p030_00037""]",0.85
Measurement_间隙,Operation_插入式装配,间隙,Measurement,controls,控制指标,插入式装配,Operation,由于纵桁、肋板的厚度和切割精度不同，使所装构件的间隙难以控制，需用水平尺对间断构件的垂直边进行画线修割，采用插入式装配,[126],"[""shiprag_p126_00144""]",0.85
Process_修船作业,StandardSafety_安全操作规程,修船作业,Process,follows,后续工序,安全操作规程,StandardSafety,在进行修船作业时，尚须严格遵守下列安全操作规程。,[181],"[""shiprag_p181_00213""]",0.9
Component_106舱,ProcessObject_船台,106舱,Component,located_at,位置关系,船台,ProcessObject,以靠近机舱的106舱作为基准段首先吊上船台,[159],"[""shiprag_p159_00184""]",0.9
ProcessObject_上层建筑分段,Component_甲板,上层建筑分段,ProcessObject,located_at,位置关系,甲板,Component,上层建筑分段与下方结构的连接，在甲板上面出位置线,[176],"[""shiprag_p176_00205""]",0.9
Component_中桁材,Component_肋板之间,中桁材,Component,located_at,位置关系,肋板之间,Component,将间断中桁材插入肋板之间,[140],"[""shiprag_p140_00160""]",0.9
Component_中段下甲板,Component_甲板边板,中段下甲板,Component,located_at,位置关系,甲板边板,Component,中段下甲板的船台合拢叠放在舷侧分段的甲板边板上,[171],"[""shiprag_p171_00199""]",0.9
Component_侧纵桁,Component_零号舱壁,侧纵桁,Component,located_at,位置关系,零号舱壁,Component,安装零号舱壁向前的炫侧纵桁,[141],"[""shiprag_p141_00161""]",0.9
Component_内底板,Measurement_肋骨检验线,内底板,Component,located_at,位置关系,肋骨检验线,Measurement,将内底板上的中心线、肋骨检验线重新标画清楚,[170],"[""shiprag_p170_00198""]",0.9
Defect_凹陷,Component_外板,凹陷,Defect,located_at,位置关系,外板,Component,外板、甲板、舱壁等板材结构受到外力会产生凹陷,[180],"[""shiprag_p180_00212""]",0.85
Component_分段II,ToolEquipment_胎架,分段II,Component,located_at,位置关系,胎架,ToolEquipment,将II段吊上胎架定位,[97],"[""shiprag_p097_00113""]",0.9
Component_分段企口板,Component_分段边缘,分段企口板,Component,located_at,位置关系,分段边缘,Component,分段企口板织纵缝位置板缝的布置,[56],"[""shiprag_p056_00069""]",0.8
ProcessObject_分段大接缝,Measurement_同一剖面,分段大接缝,ProcessObject,located_at,位置关系,同一剖面,Measurement,"分段大接缝的壳板和骨架,应尽可能位于同一剖面内",[14],"[""shiprag_p014_00015""]",0.9
Component_吊环,Component_刚性构件,吊环,Component,located_at,位置关系,刚性构件,Component,或至少布置在分段的一根刚性构件上,[24],"[""shiprag_p024_00028""]",0.8
Component_吊环,Component_纵横骨架交叉处,吊环,Component,located_at,位置关系,纵横骨架交叉处,Component,吊环应安装在纵横骨架交叉处,[24],"[""shiprag_p024_00028""]",0.9
Component_垂直加强板,Component_尖舱平台,垂直加强板,Component,located_at,位置关系,尖舱平台,Component,对准尖舱平台和助板上的中心线和位置线,[141],"[""shiprag_p141_00162""]",0.9
Process_实尺放样,ProcessObject_放样间,实尺放样,Process,located_at,位置关系,放样间,ProcessObject,在放样间的地板上完成理论型线放样,[33],"[""shiprag_p033_00041""]",0.7
ProcessObject_底部分段,ProcessObject_船台,底部分段,ProcessObject,located_at,位置关系,船台,ProcessObject,底部分段在船台上的定位、调整和固定,"[12, 164]","[""shiprag_p012_00013"", ""shiprag_p164_00190""]",0.9
Defect_弯曲,Component_肋骨,弯曲,Defect,located_at,位置关系,肋骨,Component,引起肋骨、横梁、纵骨、纵桁和艏艉柱的弯曲,[180],"[""shiprag_p180_00212""]",0.85
Component_批龙骨,Component_舭部,批龙骨,Component,located_at,位置关系,舭部,Component,批龙骨设置于船舶批部外侧,[53],"[""shiprag_p053_00065""]",0.9
Component_方窗孔,Component_围壁,方窗孔,Component,located_at,位置关系,围壁,Component,围壁上所开方窗孔中心的计算方法与此相同,[103],"[""shiprag_p103_00119""]",0.8
Component_毗龙骨,Component_外板,毗龙骨,Component,located_at,位置关系,外板,Component,毗龙骨与外板相交的内口线,[54],"[""shiprag_p054_00066""]",0.9
Defect_渗漏,Component_焊缝,渗漏,Defect,located_at,位置关系,焊缝,Component,焊接船体的渗漏大多出现在船体外板、甲板和水密舱壁的焊缝处,[185],"[""shiprag_p185_00219""]",0.9
Component_甲板,Measurement_中心线,甲板,Component,located_at,位置关系,中心线,Measurement,在甲板上将中心线、肋骨检验线重新标划清楚,[170],"[""shiprag_p170_00198""]",0.9
Measurement_甲板梁拱,ProcessObject_船中,甲板梁拱,Measurement,located_at,位置关系,船中,ProcessObject,甲板梁拱在船中处为最大值。,[38],"[""shiprag_p038_00048""]",0.9
Component_甲板间倾斜前围壁,Component_上下甲板,甲板间倾斜前围壁,Component,located_at,位置关系,上下甲板,Component,上下方甲板有相同的脊弧和梁拱,[93],"[""shiprag_p093_00109""]",0.8
ToolEquipment_积术型框架式可调脚手架,ProcessObject_船台,积术型框架式可调脚手架,ToolEquipment,located_at,位置关系,船台,ProcessObject,既可安置于船台，也可借助吊挂装置悬挂于侧,[153],"[""shiprag_p153_00176""]",0.9
Component_纵向构件,ProcessObject_肋骨型线图,纵向构件,Component,located_at,位置关系,肋骨型线图,ProcessObject,纵向构件在肋骨型线图中的投影积聚成一条直线,[51],"[""shiprag_p051_00063""]",0.9
Component_肋板,ToolEquipment_胎架,肋板,Component,located_at,位置关系,胎架,ToolEquipment,将肋板整体吊上胎架,[137],"[""shiprag_p137_00157""]",0.9
Component_舵叶板,ToolEquipment_胎架,舵叶板,Component,located_at,位置关系,胎架,ToolEquipment,将舵叶板与胎架拉紧,[110],"[""shiprag_p110_00127""]",0.9
Measurement_舵杆中心线,Measurement_推进器中心线,舵杆中心线,Measurement,located_at,位置关系,推进器中心线,Measurement,必须保证能杆中心线和推进器中心线在同一平面内,[174],"[""shiprag_p174_00203""]",0.9
Measurement_船台中心线,ProcessObject_船台,船台中心线,Measurement,located_at,位置关系,船台,ProcessObject,将所得各点连成直线即为船台中心线,[157],"[""shiprag_p157_00181""]",0.9
Measurement_船台半宽线,ProcessObject_船台,船台半宽线,Measurement,located_at,位置关系,船台,ProcessObject,常绘制船台半宽线，这条线距中心线一般小于船舶半宽1~2m,[157],"[""shiprag_p157_00181""]",0.9
Component_靠板,Component_内底板,靠板,Component,located_at,位置关系,内底板,Component,在内底板的舱壁位置线处焊上几只靠板,[166],"[""shiprag_p166_00193""]",0.9
Component_下甲板,Measurement_中心线,下甲板,Component,measures,测量指标,中心线,Measurement,使其端的中心线对准内底板及横舱壁上的中心线,[171],"[""shiprag_p171_00199""]",0.8
ProcessObject_侧分段,Measurement_高度,侧分段,ProcessObject,measures,测量指标,高度,Measurement,测量舷侧分段的高度，检查甲板边线的高度值是否与理论值相符,[11],"[""shiprag_p011_00012""]",0.9
Process_全宽甲板展开,Measurement_冲势,全宽甲板展开,Process,measures,测量指标,冲势,Measurement,"求取最大冲势值。在甲板展开图中,横梁的实际位置线不是直线,而是有一定冲势的曲线",[92],"[""shiprag_p092_00108""]",0.95
Process_全宽甲板展开,Measurement_梁拱曲线,全宽甲板展开,Process,measures,测量指标,梁拱曲线,Measurement,用样条围取181~185号梁拱线实长,[92],"[""shiprag_p092_00108""]",0.85
Measurement_分段高度,ProcessObject_分段,分段高度,Measurement,measures,测量指标,分段,ProcessObject,测量分段高度并确定余量数值,[176],"[""shiprag_p176_00206""]",0.9
Operation_打孔测量,Measurement_板厚,打孔测量,Operation,measures,测量指标,板厚,Measurement,打孔测量时，板率取孔周厚度的平均值,[183],"[""shiprag_p183_00217""]",0.9
Operation_拉线法,Measurement_中心线,拉线法,Operation,measures,测量指标,中心线,Measurement,拉线法画中心线和中间助骨线,[130],"[""shiprag_p130_00148""]",0.9
ToolEquipment_样条,Measurement_线型光顺性,样条,ToolEquipment,measures,测量指标,线型光顺性,Measurement,用样条检查上下、首尾方向线型的光顺性,[187],"[""shiprag_p187_00224""]",0.9
Component_横舱壁,Measurement_垂直度,横舱壁,Component,measures,测量指标,垂直度,Measurement,在舱壁的左中右三处用荡线锤测垂直度,[167],"[""shiprag_p167_00194""]",0.9
Component_横舱壁,Measurement_水平度,横舱壁,Component,measures,测量指标,水平度,Measurement,按舱壁上的水平线用水平软管或激光经纬仪检查舱壁水平度,[167],"[""shiprag_p167_00194""]",0.9
Component_甲板间倾斜前围壁,Measurement_脊弧,甲板间倾斜前围壁,Component,measures,测量指标,脊弧,Measurement,上下方甲板有相同的脊弧和梁拱,[93],"[""shiprag_p093_00109""]",0.7
Operation_超声波测量,Measurement_板厚,超声波测量,Operation,measures,测量指标,板厚,Measurement,用超声波测量时，板厚取仪表读数,[183],"[""shiprag_p183_00217""]",0.9
ProcessObject_上层建筑分段,Process_船台合拢,上层建筑分段,ProcessObject,operates_on,操作对象,船台合拢,Process,上层建筑分段的船台合找,[178],"[""shiprag_p178_00209""]",0.9
Operation_余量画线,ProcessObject_上层建筑,余量画线,Operation,operates_on,操作对象,上层建筑,ProcessObject,在围整无构架的一面，中心线画出围壁的全部余量,[177],"[""shiprag_p177_00207""]",0.9
Process_侧装,ProcessObject_分段,侧装,Process,operates_on,操作对象,分段,ProcessObject,侧装装配时分段处于侧倒位置,[114],"[""shiprag_p114_00131""]",0.9
ProcessObject_分段,Component_外板,分段,ProcessObject,operates_on,操作对象,外板,Component,分段装配过程中吊装外板,[127],"[""shiprag_p127_00145""]",0.8
Process_分段二次除锈和涂装,ProcessObject_分段,分段二次除锈和涂装,Process,operates_on,操作对象,分段,ProcessObject,分段二次除锈和涂装...在分段建造阶段,[29],"[""shiprag_p029_00034""]",0.9
Operation_分段吊运与翻身,ProcessObject_分段,分段吊运与翻身,Operation,operates_on,操作对象,分段,ProcessObject,分段吊运与翻身是船体建造过程中的一个重要工序。完工的分段需吊出平台或胎架，吊上船台。,[23],"[""shiprag_p023_00026""]",0.9
Operation_分段完工测量,ProcessObject_分段,分段完工测量,Operation,operates_on,操作对象,分段,ProcessObject,"分段完工后,要对其进行测量,以确定分段建造的精度。",[122],"[""shiprag_p122_00140""]",0.9
Process_分段总装,Component_斜底,分段总装,Process,operates_on,操作对象,斜底,Component,将甲板和斜底两个子分段吊上触侧分段进行定位,[133],"[""shiprag_p133_00152""]",0.9
Process_分段总装,Component_甲板,分段总装,Process,operates_on,操作对象,甲板,Component,将甲板和斜底两个子分段吊上触侧分段进行定位,[133],"[""shiprag_p133_00152""]",0.9
Process_分段装配,ProcessObject_分段,分段装配,Process,operates_on,操作对象,分段,ProcessObject,"分段是船体最重要的结构单元,分段装配是船体建造过程中最复杂的工艺阶段",[112],"[""shiprag_p112_00129""]",0.9
Process_分段装配,ProcessObject_子分段,分段装配,Process,operates_on,操作对象,子分段,ProcessObject,分段装配只是将数量有限的子分段进行合拢,[116],"[""shiprag_p116_00133""]",0.9
Operation_切割,Component_顶盖板,切割,Operation,operates_on,操作对象,顶盖板,Component,切割顶盖板的边缘和孔口,[106],"[""shiprag_p106_00123""]",0.9
Measurement_切割线,Component_扶强材,切割线,Measurement,operates_on,操作对象,扶强材,Component,扶强材可按所画切割线切割,[190],"[""shiprag_p190_00228""]",0.9
Process_卧装,ProcessObject_分段,卧装,Process,operates_on,操作对象,分段,ProcessObject,卧装装配时分段处于纵向卧倒的位置,[114],"[""shiprag_p114_00131""]",0.9
Process_围壁下部修理,Component_围壁,围壁下部修理,Process,operates_on,操作对象,围壁,Component,确定围壁下部修理范围,[189],"[""shiprag_p189_00227""]",0.9
Operation_型线修改,ProcessObject_纵剖线,型线修改,Operation,operates_on,操作对象,纵剖线,ProcessObject,将纵剖线图中的b、c分别修改到6和c,[44],"[""shiprag_p044_00054""]",0.8
ToolEquipment_型钢式空心平台,Component_内底板,型钢式空心平台,ToolEquipment,operates_on,操作对象,内底板,Component,将经自动拼接的整张内底板吊上平台,[125],"[""shiprag_p125_00143""]",0.85
ProcessObject_基准分段,Process_塔式建造,基准分段,ProcessObject,operates_on,操作对象,塔式建造,Process,先在靠近机舱前端选定一个底部分段作为基准段，首先吊上船台定位。,[152],"[""shiprag_p152_00174""]",0.9
Component_外板,ProcessObject_外板展开图,外板,Component,operates_on,操作对象,外板展开图,ProcessObject,在钢板上面出外板的展开图,[188],"[""shiprag_p188_00225""]",0.8
Process_外板局部割换,Component_外板,外板局部割换,Process,operates_on,操作对象,外板,Component,当一张外板大部分仍可使用更换部分仅有部分损坏时，可用局部割换的方式进行修理,[189],"[""shiprag_p189_00226""]",0.9
ProcessObject_子分段,Operation_火工矫正,子分段,ProcessObject,operates_on,操作对象,火工矫正,Operation,"子分段装焊后,用火工矫正变形",[133],"[""shiprag_p133_00152""]",0.9
Process_子分段装配,ProcessObject_子分段,子分段装配,Process,operates_on,操作对象,子分段,ProcessObject,这些子分段可以在平台或胎架上进行预装，称之为组合件或子分段装配,[116],"[""shiprag_p116_00133""]",0.9
Operation_定位,Component_内底纵骨,定位,Operation,operates_on,操作对象,内底纵骨,Component,将纵骨吊放于防倾马板中间。定位时对准位置线、助位线,[126],"[""shiprag_p126_00144""]",0.9
Operation_定位,Component_铸钢件,定位,Operation,operates_on,操作对象,铸钢件,Component,拉钢丝在上下端对铸钢件进行第一次定位,[110],"[""shiprag_p110_00127""]",0.9
Operation_定位焊,ProcessObject_上层建筑,定位焊,Operation,operates_on,操作对象,上层建筑,ProcessObject,上层建筑与甲板的定位焊应先定外围壁,[177],"[""shiprag_p177_00207""]",0.9
Operation_定位焊,Component_上甲板,定位焊,Operation,operates_on,操作对象,上甲板,Component,定位焊上甲板合拢后正确的定位焊序应该是,[172],"[""shiprag_p172_00200""]",0.9
Operation_定位焊,Component_围板,定位焊,Operation,operates_on,操作对象,围板,Component,最后吊装右侧围板，将其与内部构件拉紧后进行定位焊,[108],"[""shiprag_p108_00125""]",0.9
Operation_定位焊,Component_板条,定位焊,Operation,operates_on,操作对象,板条,Component,将板条对准甲板上原位置线，进行定位焊,[190],"[""shiprag_p190_00228""]",0.9
Operation_定位焊,Component_甲板,定位焊,Operation,operates_on,操作对象,甲板,Component,上层建筑与甲板的定位焊应先定外围壁,[177],"[""shiprag_p177_00207""]",0.9
Component_尾段K行板,Operation_吊装K行板,尾段K行板,Component,operates_on,操作对象,吊装K行板,Operation,将尾段K行板吊上胎架,[136],"[""shiprag_p136_00156""]",0.8
Operation_展开,Component_底纵桁,展开,Operation,operates_on,操作对象,底纵桁,Component,倾斜于中线面的底纵桁的展开,[88],"[""shiprag_p088_00104""]",0.9
Process_展开方法,Component_下倾式内底边板,展开方法,Process,operates_on,操作对象,下倾式内底边板,Component,下面介绍下倾式内底边板的展开方法,[90],"[""shiprag_p090_00106""]",0.9
ProcessObject_崩1段,Operation_定位,崩1段,ProcessObject,operates_on,操作对象,定位,Operation,崩1段吊上船台，以与其他底部分段相似的方法，进行定位,[174],"[""shiprag_p174_00202""]",0.9
ProcessObject_总段,Operation_余量画线,总段,ProcessObject,operates_on,操作对象,余量画线,Operation,余量值确定后，以正足端为依据进行余量画线,[173],"[""shiprag_p173_00201""]",0.9
Process_推进器轴出口处型线放样,Measurement_肋骨型线,推进器轴出口处型线放样,Process,operates_on,操作对象,肋骨型线,Measurement,推进器轴出口处肋骨型线的放样，要根据轴系布置图...,[48],"[""shiprag_p048_00058""]",0.9
