id,name,type,aliases,definition,source_pages,source_chunks,confidence
Process_横剖线,横剖线,Process,[],船体分段装配中的工艺过程,"[41, 43]","[""shiprag_p041_00051"", ""shiprag_p043_00053""]",0.8429
Process_横线,横线,Process,[],,[41],"[""shiprag_p041_00051""]",0.85
Process_横骨架式结构,横骨架式结构,Process,[],船体结构的一种形式,[13],"[""shiprag_p013_00014""]",0.75
Process_正装,正装,Process,[],按前者划分的一种分段装配方式,[112],"[""shiprag_p112_00129""]",0.9
Process_正装装配,正装装配,Process,[],分段处于正立位置的装配方式,[113],"[""shiprag_p113_00130""]",0.8
Process_比例放样,比例放样,Process,[],上世纪50年代开始采用的放样方法,[34],"[""shiprag_p034_00042""]",0.8333
Process_水平船台,水平船台,Process,[],,[150],"[""shiprag_p150_00172""]",0.8
Process_流线型舵,流线型舵,Process,[],船舶的操纵设备,[108],"[""shiprag_p108_00125""]",0.7333
Process_涂装,涂装,Process,[],船体表面防护工艺,[29],"[""shiprag_p029_00034""]",0.9125
Process_激光经纬仪法,激光经纬仪法,Process,[],绘制基线的方法之一,[35],"[""shiprag_p035_00043""]",0.85
Process_球面的分带展开,球面的分带展开,Process,[],沿球的纬线方向将球面分割成若干圈带的工艺过程,[81],"[""shiprag_p081_00097""]",0.8167
Process_球面的分瓣展开,球面的分瓣展开,Process,[],沿球的经线方向将球面分割为若干瓣的工艺过程,[81],"[""shiprag_p081_00097""]",0.8167
Process_甲板半立体分段装配,甲板半立体分段装配,Process,[],,[135],"[""shiprag_p135_00154""]",0.95
Process_甲板和横梁弯曲加工,甲板和横梁弯曲加工,Process,[],,[38],"[""shiprag_p038_00047""]",0.75
Process_甲板展开图,甲板展开图,Process,[],甲板的近似展开图,[91],"[""shiprag_p091_00107""]",0.7
Process_直角三角形,直角三角形,Process,[],用于求取线段实长的几何形状,[69],"[""shiprag_p069_00084""]",0.85
Process_直角三角形法,直角三角形法,Process,[],通过直角三角形计算空间线段实长的几何方法,"[68, 70]","[""shiprag_p068_00083"", ""shiprag_p070_00085""]",0.8667
Process_相贯线,相贯线,Process,[],辅助切平面法和平面球面法求得的曲线,[73],"[""shiprag_p073_00088""]",0.8433
Process_碳弧气创,碳弧气创,Process,[],一种金属加工工艺,[27],"[""shiprag_p027_00031""]",0.9125
Process_碳弧气刨,碳弧气刨,Process,[],利用碳棒与金属电弧熔化后吹除金属的加工工艺,"[26, 27, 28]","[""shiprag_p026_00030"", ""shiprag_p027_00032"", ""shiprag_p028_00033""]",0.8625
Process_空中翻身,空中翻身,Process,[],分段翻身的一种方式,[23],"[""shiprag_p023_00026""]",0.8667
Process_空间一般位置直线的实长计算,空间一般位置直线的实长计算,Process,[],,[68],"[""shiprag_p068_00083""]",0.8
Process_立体框架,立体框架,Process,[],预先装配成立体框架，再和铺进行合找,[100],"[""shiprag_p100_00116""]",0.8167
Process_素线法,素线法,Process,[],,[74],"[""shiprag_p074_00090""]",0.8
Process_纵剖线,纵剖线,Process,[],船体分段装配中的工艺过程,[41],"[""shiprag_p041_00051""]",0.85
Process_纵剖线图,纵剖线图,Process,[],,"[38, 44]","[""shiprag_p038_00047"", ""shiprag_p044_00054""]",0.775
Process_纵桁和肋板,纵桁和肋板,Process,[],,[126],"[""shiprag_p126_00144""]",0.85
Process_纵骨架式结构,纵骨架式结构,Process,[],船体结构的一种形式,[13],"[""shiprag_p013_00014""]",0.75
Process_组立树,组立树,Process,[],,[116],"[""shiprag_p116_00134""]",0.8
Process_绘制基线,绘制基线,Process,[],,[35],"[""shiprag_p035_00043""]",0.8
Process_肋骨型值样棒,肋骨型值样棒,Process,[],分别按纵剖线、水线、甲板边线、般墙顶线以及底平线和侧平线，制作各自的高度型值样梯和半宽型值样棒，注明助位号和样棒名称。,[46],"[""shiprag_p046_00056""]",0.8667
Process_肋骨型值表,肋骨型值表,Process,[],在纵线图和半宽水线图中，用标准钢盘尺量取每号肋骨线与各纵剖线、各水域、甲板边线、眩墙项线交点的高度值和半宽值，分别以表格形式予以记录。,[46],"[""shiprag_p046_00056""]",0.9
Process_肋骨型线,肋骨型线,Process,[],理论型线图的站线之间插入肋位线求得,[47],"[""shiprag_p047_00057""]",0.825
Process_肋骨型线图,肋骨型线图,Process,[],船体放样工艺过程,"[33, 46, 51, 88]","[""shiprag_p033_00041"", ""shiprag_p046_00056"", ""shiprag_p051_00063"", ""shiprag_p088_00104""]",0.7944
Process_肋骨检验线,肋骨检验线,Process,[],在船台中心线上划出的检验肋骨位置的线,[157],"[""shiprag_p157_00181""]",0.82
Process_胎架,胎架,Process,[],,[107],"[""shiprag_p107_00124""]",0.825
Process_胎架画线,胎架画线,Process,[],装配基准线,[33],"[""shiprag_p033_00041""]",0.7
Process_航修,航修,Process,[],利用船舶在港停泊时间进行的一般性修理工程和故障排除，不影响船舶正常营运。,[179],"[""shiprag_p179_00210""]",0.9167
Process_舰部测量,舰部测量,Process,[],,[12],"[""shiprag_p012_00013""]",0.85
Process_船体二次除锈,船体二次除锈,Process,[],,[29],"[""shiprag_p029_00035""]",0.825
Process_船体修理,船体修理,Process,[],消除由海洋环境、外力作用及意外事件造成的船体缺陷，恢复船舶技术状态。,"[179, 187]","[""shiprag_p179_00210"", ""shiprag_p187_00223""]",0.9
Process_船体分段,船体分段,Process,[],第五章船体分段的装配,[16],"[""shiprag_p016_00017""]",0.625
Process_船体建造,船体建造,Process,[],船舶制造过程中的分段装配阶段,"[8, 32]","[""shiprag_p008_00008"", ""shiprag_p032_00039""]",0.9267
Process_船体建道,船体建道,Process,[],,[23],"[""shiprag_p023_00026""]",0.85
Process_船体总装配,船体总装配,Process,[],船体建造过程中陆上作业的最后阶段,"[150, 165]","[""shiprag_p150_00172"", ""shiprag_p165_00191""]",0.9667
Process_船体放样,船体放样,Process,[],为后续工序提供各种施工依据,"[5, 33]","[""shiprag_p005_00005"", ""shiprag_p033_00040""]",0.8875
Process_船体构件凹陷变形,船体构件凹陷变形,Process,[],船舶发生碰撞等意外事故时，船体构件因外力作用而变形,[182],"[""shiprag_p182_00215""]",0.9
Process_船体装配,船体装配,Process,[],结构的定位、划线和测量都和放样信息密切相关,[5],"[""shiprag_p005_00005""]",0.8167
Process_船台中心线,船台中心线,Process,[],槽钢上画出的直线，用于确定船舶中心位置,[157],"[""shiprag_p157_00181""]",0.85
Process_船台中心线图,船台中心线图,Process,[],,[164],"[""shiprag_p164_00190""]",0.75
Process_船台半宽线,船台半宽线,Process,[],为方便总装时对宽度的测量绘制的线,[157],"[""shiprag_p157_00181""]",0.85
Process_船台合扰,船台合扰,Process,[],,[178],"[""shiprag_p178_00209""]",0.775
Process_船台合拢,船台合拢,Process,[],"船台合拢后,船体在长度方向容易产生首尾下垂的弯曲变形",[178],"[""shiprag_p178_00209""]",0.8
Process_船台合拢工艺,船台合拢工艺,Process,[],,[174],"[""shiprag_p174_00203""]",0.85
Process_船台定位,船台定位,Process,[],,[174],"[""shiprag_p174_00203""]",0.8
Process_船台涂装,船台涂装,Process,[],船舶总装结束至下水前的涂装工艺,[29],"[""shiprag_p029_00034""]",0.9
Process_船舶涂装,船舶涂装,Process,[],在船舶表面上均匀成膜的工艺过程,[28],"[""shiprag_p028_00033""]",0.925
Process_船舶航修,船舶航修,Process,[],船舶在海上航行时进行的修理作业,[191],"[""shiprag_p191_00229""]",0.8
Process_落地滚翻,落地滚翻,Process,[],分段翻身的另一种方式,"[23, 24]","[""shiprag_p023_00026"", ""shiprag_p024_00027""]",0.8375
Process_表面展开,表面展开,Process,[],将几何体表面摊平的操作,[74],"[""shiprag_p074_00090""]",0.8833
Process_装配过程,装配过程,Process,[],,[141],"[""shiprag_p141_00162""]",0.8
Process_角尺法,角尺法,Process,[],绘制基线的方法之一,[35],"[""shiprag_p035_00043""]",0.8167
Process_计算法,计算法,Process,[],计算机辅助展开方法,[75],"[""shiprag_p075_00091""]",0.9
Process_贴补,贴补,Process,[],,[185],"[""shiprag_p185_00220""]",0.85
Process_辅助切平面法,辅助切平面法,Process,[],通过设辅助平面求相贯线的方法,[73],"[""shiprag_p073_00088""]",0.875
Process_辅助平面法,辅助平面法,Process,[],求相贯线的方法,[72],"[""shiprag_p072_00087""]",0.7825
Process_辅助球面法,辅助球面法,Process,[],通过设辅助球面求相贯线的方法,[73],"[""shiprag_p073_00088""]",0.89
Process_近似展开,近似展开,Process,[],将不可展曲面近似转化为可展曲面展开的方法,[80],"[""shiprag_p080_00096""]",0.9
Process_长助距,长助距,Process,[],,[89],"[""shiprag_p089_00105""]",0.9
Process_集装箱船,集装箱船,Process,[],TE二甲板和FR175所属的船舶类型,[17],"[""shiprag_p017_00018""]",0.7667
Process_顶边舱装配,顶边舱装配,Process,[],,[134],"[""shiprag_p134_00153""]",0.825
Process_预处理流水线,预处理流水线,Process,[],钢材预处理流水线,[30],"[""shiprag_p030_00037""]",0.85
ProcessObject_202_402半立体分段,202~402半立体分段,ProcessObject,[],半立体结构分段,[161],"[""shiprag_p161_00186""]",0.85
ProcessObject_206侧分段,206侧分段,ProcessObject,[],船体侧分段,[161],"[""shiprag_p161_00186""]",0.8625
ProcessObject_406甲板分段,406甲板分段,ProcessObject,[],甲板分段,[161],"[""shiprag_p161_00186""]",0.9
ProcessObject_D型分段,D型分段,ProcessObject,[],船体分段中的工艺对象,[15],"[""shiprag_p015_00016""]",0.85
ProcessObject_FR175,FR175,ProcessObject,[],某多用途集装箱船的分段代码,[17],"[""shiprag_p017_00018""]",0.8333
ProcessObject_F型分段,F型分段,ProcessObject,[],船体分段中的工艺对象,[15],"[""shiprag_p015_00016""]",0.85
ProcessObject_H面,H面,ProcessObject,[],,[64],"[""shiprag_p064_00078""]",0.65
ProcessObject_N型分段,N型分段,ProcessObject,[],船体分段中的工艺对象,[15],"[""shiprag_p015_00016""]",0.85
ProcessObject_P型分段,P型分段,ProcessObject,[],船体分段中的工艺对象,[15],"[""shiprag_p015_00016""]",0.8
ProcessObject_TE二甲板16918,TE二甲板16918,ProcessObject,[],某多用途集装箱船的分段代码,[17],"[""shiprag_p017_00018""]",0.8333
ProcessObject_V面,V面,ProcessObject,[],,[64],"[""shiprag_p064_00078""]",0.65
ProcessObject_一般位置平面,一般位置平面,ProcessObject,[],空间平面,[66],"[""shiprag_p066_00080""]",0.8
ProcessObject_上层建筑分段,上层建筑分段,ProcessObject,[],"上层建筑分段的船台合找,除满足一般的结构装配要求外,应格外注意外壁线型的平整光顺和整体外形的美观",[178],"[""shiprag_p178_00209""]",0.9
ProcessObject_上层建筑段代码,上层建筑段代码,ProcessObject,[],图1-11中的分上层建筑段代码即为五码位分段代码,[21],"[""shiprag_p021_00024""]",0.7
ProcessObject_上甲板甲板外板,上甲板甲板外板,ProcessObject,[],船体分段中的工艺对象,[15],"[""shiprag_p015_00016""]",0.85
ProcessObject_下甲板,下甲板,ProcessObject,[],船体分段中的工艺对象,"[15, 170, 171]","[""shiprag_p015_00016"", ""shiprag_p170_00197"", ""shiprag_p171_00199""]",0.81
ProcessObject_与船体型表面的交线,与船体型表面的交线,ProcessObject,[],,[63],"[""shiprag_p063_00077""]",0.9
ProcessObject_中小型船舶,中小型船舶,ProcessObject,[],,[151],"[""shiprag_p151_00173""]",0.95
ProcessObject_中段,中段,ProcessObject,[],船体中段结构,[99],"[""shiprag_p099_00115""]",0.85
ProcessObject_中级船体装配工工艺学,中级船体装配工工艺学,ProcessObject,[],主要供船厂中级船体装配工培训和自学使用,[5],"[""shiprag_p005_00005""]",0.9
ProcessObject_中级装配工,中级装配工,ProcessObject,[],,[33],"[""shiprag_p033_00041""]",0.9
ProcessObject_为加工_装配等后续工序提供施工依据,为加工、装配等后续工序提供施工依据,ProcessObject,[],,[63],"[""shiprag_p063_00077""]",0.85
ProcessObject_主甲板分段,主甲板分段,ProcessObject,[],船体分段装配的工艺对象,[160],"[""shiprag_p160_00185""]",0.6833
ProcessObject_主视图,主视图,ProcessObject,[],,[94],"[""shiprag_p094_00110""]",0.7
ProcessObject_侧分段,侧分段,ProcessObject,[],主船体划分的一种结构单元,"[13, 170]","[""shiprag_p013_00014"", ""shiprag_p170_00197""]",0.8417
ProcessObject_倾斜前围壁,倾斜前围壁,ProcessObject,[],船体结构部件,[94],"[""shiprag_p094_00110""]",0.85
ProcessObject_倾斜船台,倾斜船台,ProcessObject,[],用于测量船舶总长的船台,[32],"[""shiprag_p032_00039""]",0.8
ProcessObject_假舱壁,假舱壁,ProcessObject,[],用于总装时临时加强分段的结构,[157],"[""shiprag_p157_00180""]",0.75
ProcessObject_偏心方圆接头,偏心方圆接头,ProcessObject,[],过渡接头的一种类型,[79],"[""shiprag_p079_00095""]",0.7833
ProcessObject_内底板,内底板,ProcessObject,[],"长的80%以上。内底板纵向成水平布置,只在靠近两端时有时呈纵向升高,其横向则有水平、下倾、上倾和折曲等多种。",[90],"[""shiprag_p090_00106""]",0.79
ProcessObject_几何体和船体构件展开图,几何体和船体构件展开图,ProcessObject,[],,[68],"[""shiprag_p068_00083""]",0.9
ProcessObject_分段,分段,ProcessObject,[],"船体分段划分图所确定的结构单元,也是船体分段工作图(组立图)中的最后建造单元","[18, 24, 31, 123, 146, 149]","[""shiprag_p018_00020"", ""shiprag_p024_00027"", ""shiprag_p024_00028"", ""shiprag_p031_00038"", ""shiprag_p123_00141"", ""shiprag_p146_00168"", ""shiprag_p149_00171""]",0.8676
ProcessObject_分段代码,分段代码,ProcessObject,[],表示船体分段名称的符号,[18],"[""shiprag_p018_00019""]",0.9
ProcessObject_分段变形,分段变形,ProcessObject,[],,[146],"[""shiprag_p146_00168""]",0.7
ProcessObject_分段平台,分段平台,ProcessObject,[],用于装配柱包板的船体分段基础平台,[143],"[""shiprag_p143_00164""]",0.9
ProcessObject_分段重心,分段重心,ProcessObject,[],分段的重心位置,[24],"[""shiprag_p024_00028""]",0.85
ProcessObject_半宽水线图,半宽水线图,ProcessObject,[],用于绘制船体半宽水线的工艺对象,[41],"[""shiprag_p041_00051""]",0.8667
ProcessObject_双层底分段,双层底分段,ProcessObject,[],以内底板为基面反装的特殊分段,"[113, 116, 120, 147]","[""shiprag_p113_00130"", ""shiprag_p116_00133"", ""shiprag_p116_00134"", ""shiprag_p120_00138"", ""shiprag_p147_00169""]",0.8324
ProcessObject_双层底子分段,双层底子分段,ProcessObject,[],图5-15为双层底子分段的中组立图,[119],"[""shiprag_p119_00137""]",0.7833
ProcessObject_双层底框架,双层底框架,ProcessObject,[],尺寸较大的纵横骨架预先装配成立体框架,[100],"[""shiprag_p100_00116""]",0.825
ProcessObject_双层庭分段,双层庭分段,ProcessObject,[],船舶分段结构,[156],"[""shiprag_p156_00179""]",0.7
ProcessObject_双斜切支柱式胎架,双斜切支柱式胎架,ProcessObject,[],通过角度调整与第二基面垂直的胎架结构,[125],"[""shiprag_p125_00143""]",0.85
ProcessObject_双斜切胎架,双斜切胎架,ProcessObject,[],用于船体装配的专用支架,[130],"[""shiprag_p130_00148""]",0.85
ProcessObject_可展表面,可展表面,ProcessObject,[],可平整摊平时的表面,[75],"[""shiprag_p075_00091""]",0.8
ProcessObject_可平整摊平,可平整摊平,ProcessObject,[],,[75],"[""shiprag_p075_00091""]",0.8
ProcessObject_号料依据,号料依据,ProcessObject,[],,[56],"[""shiprag_p056_00069""]",0.8
ProcessObject_号料草图,号料草图,ProcessObject,[],船体零件号料的依据,[56],"[""shiprag_p056_00069""]",0.6
ProcessObject_吊排变形分段,吊排变形分段,ProcessObject,[],需通过吊排系统处理的变形分段结构,[26],"[""shiprag_p026_00030""]",0.8
ProcessObject_四棱锥主视图,四棱锥主视图,ProcessObject,[],,[78],"[""shiprag_p078_00094""]",0.8
ProcessObject_四节等径直角弯头,四节等径直角弯头,ProcessObject,[],,[78],"[""shiprag_p078_00094""]",0.825
ProcessObject_圆柱螺旋面,圆柱螺旋面,ProcessObject,[],圆柱面与螺旋线形成的复合曲面,[80],"[""shiprag_p080_00096""]",0.9
ProcessObject_型值表,型值表,ProcessObject,[],提供站线与各水线、各甲板边线、外板顶线及增项线交点的半宽值和高度值的工艺对象,[38],"[""shiprag_p038_00047""]",0.8667
ProcessObject_域中底部,域中底部,ProcessObject,[],船体分段装配的起始构件,[161],"[""shiprag_p161_00187""]",0.85
ProcessObject_基准分段,基准分段,ProcessObject,[],用于吊装顺序的参考分段,"[160, 162]","[""shiprag_p160_00185"", ""shiprag_p162_00188""]",0.7333
ProcessObject_基准段,基准段,ProcessObject,[],靠近机舱的106舱,[159],"[""shiprag_p159_00184""]",0.9
ProcessObject_外板子分段,外板子分段,ProcessObject,[],由外板、外板纵骨、横向隔板和时板组成的外板子分段,[135],"[""shiprag_p135_00154""]",0.8875
ProcessObject_大型和超大型船舶,大型和超大型船舶,ProcessObject,[],,[151],"[""shiprag_p151_00173""]",0.95
ProcessObject_完工的分段,完工的分段,ProcessObject,[],"需吊出平台或胎架,吊上船台",[23],"[""shiprag_p023_00026""]",0.825
ProcessObject_干货船,干货船,ProcessObject,[],运输类船舶的一种,[181],"[""shiprag_p181_00214""]",0.8
ProcessObject_平台或胎架,平台或胎架,ProcessObject,[],,[23],"[""shiprag_p023_00026""]",0.8
ProcessObject_平台板,平台板,ProcessObject,[],已拼接的板材，铺在胎架上进行定位,[139],"[""shiprag_p139_00159""]",0.8833
ProcessObject_应满足势和性要求,应满足势和性要求,ProcessObject,[],,[63],"[""shiprag_p063_00077""]",0.8
ProcessObject_底边舱分段,底边舱分段,ProcessObject,[],船体分段,[132],"[""shiprag_p132_00150""]",0.7833
ProcessObject_底部分段,底部分段,ProcessObject,[],底部分段距基线高度的测量,"[10, 12, 13, 157, 159, 165, 170, 174]","[""shiprag_p010_00011"", ""shiprag_p012_00013"", ""shiprag_p013_00014"", ""shiprag_p157_00180"", ""shiprag_p159_00184"", ""shiprag_p165_00191"", ""shiprag_p170_00197"", ""shiprag_p174_00202""]",0.8848
ProcessObject_弯头,弯头,ProcessObject,[],管路连接部件,[79],"[""shiprag_p079_00095""]",0.8833
ProcessObject_总段,总段,ProcessObject,[],具有完整横剖面的环形封闭分段,[18],"[""shiprag_p018_00020""]",0.9
ProcessObject_总段基线,总段基线,ProcessObject,[],总段装配时的基准线,[173],"[""shiprag_p173_00201""]",0.88
ProcessObject_总装场所,总装场所,ProcessObject,[],,[153],"[""shiprag_p153_00175""]",0.9
ProcessObject_折角线,折角线,ProcessObject,[],,[91],"[""shiprag_p091_00107""]",0.8
ProcessObject_挖补,挖补,ProcessObject,[],,[185],"[""shiprag_p185_00220""]",0.85
ProcessObject_斜截圆柱上口半圆周实长,斜截圆柱上口半圆周实长,ProcessObject,[],,[71],"[""shiprag_p071_00086""]",0.9
ProcessObject_斜截圆柱面,斜截圆柱面,ProcessObject,[],需要展开的圆柱面,[76],"[""shiprag_p076_00092""]",0.875
ProcessObject_斜截圆锥,斜截圆锥,ProcessObject,[],工艺对象，指需要展开的锥形结构,[77],"[""shiprag_p077_00093""]",0.85
ProcessObject_斜截圆锥面,斜截圆锥面,ProcessObject,[],需要展开的圆锥面,[76],"[""shiprag_p076_00092""]",0.875
ProcessObject_斜截线,斜截线,ProcessObject,[],,[77],"[""shiprag_p077_00093""]",0.8
ProcessObject_新投影面,新投影面,ProcessObject,[],换面法中设立的投影面,[65],"[""shiprag_p065_00079""]",0.85
ProcessObject_曲纹表面,曲纹表面,ProcessObject,[],由曲线母线形成,[75],"[""shiprag_p075_00091""]",0.85
ProcessObject_曲线实长,曲线实长,ProcessObject,[],,[71],"[""shiprag_p071_00086""]",0.9
ProcessObject_曲线母线,曲线母线,ProcessObject,[],,[75],"[""shiprag_p075_00091""]",0.85
ProcessObject_机整底分段,机整底分段,ProcessObject,[],机整底分段,[16],"[""shiprag_p016_00017""]",0.65
ProcessObject_机舱匙例分段,机舱匙例分段,ProcessObject,[],机舱匙例分段,[16],"[""shiprag_p016_00017""]",0.65
ProcessObject_机舱半立体分段,机舱半立体分段,ProcessObject,[],机舱区的半立体结构分段,[161],"[""shiprag_p161_00186""]",0.8667
ProcessObject_板在胎上定位,板在胎上定位,ProcessObject,[],,[122],"[""shiprag_p122_00140""]",0.9
ProcessObject_构架,构架,ProcessObject,[],船体分段装配的基础结构,[133],"[""shiprag_p133_00151""]",0.7833
ProcessObject_枪杆,枪杆,ProcessObject,[],装配工艺对象,[106],"[""shiprag_p106_00122""]",0.9
ProcessObject_梁横曲线,梁横曲线,ProcessObject,[],,[51],"[""shiprag_p051_00063""]",0.85
ProcessObject_模板式胎架,模板式胎架,ProcessObject,[],,[60],"[""shiprag_p060_00074""]",0.875
ProcessObject_横舱壁分段,横舱壁分段,ProcessObject,[],508~515各横舱壁分段,[159],"[""shiprag_p159_00184""]",0.85
ProcessObject_横舱整分段,横舱整分段,ProcessObject,[],,[160],"[""shiprag_p160_00185""]",0.6
ProcessObject_正螺旋叶片,正螺旋叶片,ProcessObject,[],圆柱螺旋输送机的主要部件,[82],"[""shiprag_p082_00098""]",0.8333
ProcessObject_水平船台,水平船台,ProcessObject,[],适用于建造5000吨以下的中小型船舶的工艺对象,[151],"[""shiprag_p151_00173""]",0.95
ProcessObject_油船,油船,ProcessObject,[],运输类船舶的一种,[181],"[""shiprag_p181_00214""]",0.8
ProcessObject_活络样板,活络样板,ProcessObject,[],用于调制弹簧钢带的船体装配工具,[60],"[""shiprag_p060_00073""]",0.8833
ProcessObject_流线型能能叶,流线型能能叶,ProcessObject,[],舵杆中心线示的结构,[109],"[""shiprag_p109_00126""]",0.7833
ProcessObject_烟窗,烟窗,ProcessObject,[],船舶上层建筑部件,"[106, 107]","[""shiprag_p106_00122"", ""shiprag_p107_00124""]",0.88
ProcessObject_烟窗下端,烟窗下端,ProcessObject,[],,[107],"[""shiprag_p107_00124""]",0.775
ProcessObject_煤油试验,煤油试验,ProcessObject,[],,[185],"[""shiprag_p185_00220""]",0.8
ProcessObject_球面,球面,ProcessObject,[],三维几何体表面,[80],"[""shiprag_p080_00096""]",0.9
ProcessObject_理论横剖线图,理论横剖线图,ProcessObject,[],,[45],"[""shiprag_p045_00055""]",0.8
ProcessObject_甲板,甲板,ProcessObject,[],船体构件,"[33, 170]","[""shiprag_p033_00041"", ""shiprag_p170_00198""]",0.85
ProcessObject_甲板一子分段,甲板一子分段,ProcessObject,[],船体分段中的工艺对象,[15],"[""shiprag_p015_00016""]",0.8
ProcessObject_甲板分段,甲板分段,ProcessObject,[],主船体划分的一种结构单元,"[13, 25, 157]","[""shiprag_p013_00014"", ""shiprag_p025_00029"", ""shiprag_p157_00180""]",0.87
ProcessObject_甲板半立体分段,甲板半立体分段,ProcessObject,[],某集装箱船货舱区域第四甲板和内底板之间的甲板半立体分段,[135],"[""shiprag_p135_00154""]",0.95
ProcessObject_甲板平台,甲板平台,ProcessObject,[],,[134],"[""shiprag_p134_00153""]",0.8
ProcessObject_直流电机反接极,直流电机反接极,ProcessObject,[],,[27],"[""shiprag_p027_00032""]",0.85
ProcessObject_直纹表面,直纹表面,ProcessObject,[],由直线母线形成,[75],"[""shiprag_p075_00091""]",0.85
ProcessObject_直线母线,直线母线,ProcessObject,[],,[75],"[""shiprag_p075_00091""]",0.85
ProcessObject_相贯体,相贯体,ProcessObject,[],相交几何体的装配体,[74],"[""shiprag_p074_00090""]",0.95
ProcessObject_相贯线,相贯线,ProcessObject,[],,[71],"[""shiprag_p071_00086""]",0.85
ProcessObject_空间几何问题,空间几何问题,ProcessObject,[],,[64],"[""shiprag_p064_00078""]",0.9
ProcessObject_立体分段,立体分段,ProcessObject,[],封闭或半封闭的分段，由舱壁等子分段组成,[113],"[""shiprag_p113_00130""]",0.875
ProcessObject_等半径圆弧倾斜前围壁,等半径圆弧倾斜前围壁,ProcessObject,[],上下方甲板有相同的脊弧和梁拱的船体结构,[93],"[""shiprag_p093_00109""]",0.9
ProcessObject_组合件,组合件,ProcessObject,[],"由若干个部件和零件经过两次或多次装配焊接,但未最后形成分段的结构单元",[18],"[""shiprag_p018_00020""]",0.875
ProcessObject_组立树,组立树,ProcessObject,[],结构装配单元划分和从属关系的工具,[116],"[""shiprag_p116_00134""]",0.85
ProcessObject_肋骨型线图,肋骨型线图,ProcessObject,[],肋骨型线图的投影点,"[91, 187]","[""shiprag_p091_00107"", ""shiprag_p187_00223""]",0.7833
ProcessObject_肋骨型线图样,肋骨型线图样,ProcessObject,[],船体放样后提供的施工依据,[56],"[""shiprag_p056_00069""]",0.7
ProcessObject_肘板,肘板,ProcessObject,[],,[13],"[""shiprag_p013_00014""]",0.8
ProcessObject_胎板,胎板,ProcessObject,[],用于装配船体结构的平台,"[99, 136]","[""shiprag_p099_00115"", ""shiprag_p136_00156""]",0.87
ProcessObject_胎架,胎架,ProcessObject,[],用于船体装配的支撑平台,"[99, 102, 106, 107, 129, 136, 149]","[""shiprag_p099_00115"", ""shiprag_p102_00118"", ""shiprag_p106_00122"", ""shiprag_p107_00124"", ""shiprag_p129_00147"", ""shiprag_p136_00156"", ""shiprag_p149_00171""]",0.825
ProcessObject_胎架基面,胎架基面,ProcessObject,[],舰柱装配时的支撑结构,"[98, 123]","[""shiprag_p098_00114"", ""shiprag_p123_00141""]",0.85
ProcessObject_自行式作业车,自行式作业车,ProcessObject,[],可移动作业平台,[155],"[""shiprag_p155_00178""]",0.8
ProcessObject_航侧级桁,航侧级桁,ProcessObject,[],展开的垂线,[89],"[""shiprag_p089_00105""]",0.85
ProcessObject_舰侧分段,舰侧分段,ProcessObject,[],206般侧分段,[159],"[""shiprag_p159_00184""]",0.825
ProcessObject_舰柱分段,舰柱分段,ProcessObject,[],图4-3所示的I、II、III段和V、И段作为部件先行装配的舰柱部件,[97],"[""shiprag_p097_00113""]",0.8667
ProcessObject_舰段,舰段,ProcessObject,[],船舶分段结构,[174],"[""shiprag_p174_00203""]",0.8333
ProcessObject_舰部中段,舰部中段,ProcessObject,[],,[139],"[""shiprag_p139_00159""]",0.8
ProcessObject_舱壁分段,舱壁分段,ProcessObject,[],主船体划分的一种结构单元,[13],"[""shiprag_p013_00014""]",0.9
ProcessObject_舵叶,舵叶,ProcessObject,[],,[109],"[""shiprag_p109_00126""]",0.75
ProcessObject_舷侧分段,舷侧分段,ProcessObject,[],船体侧部分段结构,"[157, 169, 170]","[""shiprag_p157_00180"", ""shiprag_p169_00196"", ""shiprag_p170_00198""]",0.8071
ProcessObject_船中处,船中处,ProcessObject,[],船舶中部区域,[38],"[""shiprag_p038_00048""]",0.8
ProcessObject_船体,船体,ProcessObject,[],船舶的主要结构部分,"[29, 180]","[""shiprag_p029_00034"", ""shiprag_p029_00035"", ""shiprag_p180_00211""]",0.85
ProcessObject_船体分段,船体分段,ProcessObject,[],,[136],"[""shiprag_p136_00155""]",0.75
ProcessObject_船体结构,船体结构,ProcessObject,[],船体结构受到弯曲、扭转和惯性力的作用,[180],"[""shiprag_p180_00211""]",0.8
ProcessObject_船体结构代码,船体结构代码,ProcessObject,[],表示船体零件名称、属性、特征和工艺流程的符号,[18],"[""shiprag_p018_00019""]",0.82
ProcessObject_船厂,船厂,ProcessObject,[],,[32],"[""shiprag_p032_00039""]",0.7
ProcessObject_船台中心线图,船台中心线图,ProcessObject,[],,[164],"[""shiprag_p164_00190""]",0.85
ProcessObject_船楼甲板分段,船楼甲板分段,ProcessObject,[],船楼甲板分段,[16],"[""shiprag_p016_00017""]",0.65
ProcessObject_船舶,船舶,ProcessObject,[],,[156],"[""shiprag_p156_00179""]",0.8
ProcessObject_表面相交线,表面相交线,ProcessObject,[],,[71],"[""shiprag_p071_00086""]",0.85
ProcessObject_货慰航测立体分段,货慰航测立体分段,ProcessObject,[],货慰航测立体分段,[16],"[""shiprag_p016_00017""]",0.65
ProcessObject_货舱甲板分段,货舱甲板分段,ProcessObject,[],货舱甲板分段,[16],"[""shiprag_p016_00017""]",0.65
