head_id,tail_id,head,head_type,relation,relation_zh,tail,tail_type,evidence,source_pages,source_chunks,confidence
ProcessObject_双斜切胎架,Component_肋骨平面,双斜切胎架,ProcessObject,located_at,位置关系,肋骨平面,Component,在助骨平面内拉一根钢丝,[130],"[""shiprag_p130_00148""]",0.8
Component_吊环,Component_刚性构件,吊环,Component,located_at,位置关系,刚性构件,Component,或至少布置在分段的一根刚性构件上,[24],"[""shiprag_p024_00028""]",0.85
Component_吊环,Component_纵横骨架交叉处,吊环,Component,located_at,位置关系,纵横骨架交叉处,Component,吊环应安装在纵横骨架交叉处,[24],"[""shiprag_p024_00028""]",0.85
Component_围壁板切割线,Component_围壁,围壁板切割线,Component,located_at,位置关系,围壁,Component,围壁板的切割线通常低于所画割缝线约50mm,[190],"[""shiprag_p190_00228""]",0.85
Component_圆冲眼,Process_肋骨检验线,圆冲眼,Component,located_at,位置关系,肋骨检验线,Process,应打上圆冲眼并用色漆标注,[157],"[""shiprag_p157_00181""]",0.75
Component_外围壁,Component_下层甲板,外围壁,Component,located_at,位置关系,下层甲板,Component,"当下层甲板伸出,外围壁对接改为与甲板角接时",[177],"[""shiprag_p177_00208""]",0.8
Component_外板,Component_肋位处,外板,Component,located_at,位置关系,肋位处,Component,在另一对称部位的外板表面相应助位处,[187],"[""shiprag_p187_00224""]",0.8
Component_外板对接缝内表面,Component_外板对接缝,外板对接缝内表面,Component,located_at,位置关系,外板对接缝,Component,进行外板对接缝内表面以及板与构架间角接缝的焊接,[189],"[""shiprag_p189_00226""]",0.9
Component_外板对接缝外表面,Component_外板对接缝,外板对接缝外表面,Component,located_at,位置关系,外板对接缝,Component,进行外板对接缝外表面的创槽、清根和封底焊,[189],"[""shiprag_p189_00226""]",0.9
Component_子分段,ToolEquipment_平台或胎架,子分段,Component,located_at,位置关系,平台或胎架,ToolEquipment,这些子分段可以在平台或胎架上进行预装,[116],"[""shiprag_p116_00133""]",0.9
ProcessObject_完工的分段,ProcessObject_平台或胎架,完工的分段,ProcessObject,located_at,位置关系,平台或胎架,ProcessObject,"完工的分段需吊出平台或胎架,吊上船台",[23],"[""shiprag_p023_00026""]",0.8
Component_底纵桁,Parameter_中线面,底纵桁,Component,located_at,位置关系,中线面,Parameter,倾斜于中线面的底纵桁,[88],"[""shiprag_p088_00104""]",0.85
Component_扶强材,Component_双层底分段,扶强材,Component,located_at,位置关系,双层底分段,Component,"扶强材(p),质心(a)冲析材、助板、纵骨、扶强材(b)标材、时板c)大时板(d)助板",[118],"[""shiprag_p118_00136""]",0.6
Component_批龙骨,QualityRequirement_船舶批部外侧,批龙骨,Component,located_at,位置关系,船舶批部外侧,QualityRequirement,批龙骨设置于船舶批部外侧,[53],"[""shiprag_p053_00065""]",0.9
Component_斜底纵骨,Measurement_斜底平台,斜底纵骨,Component,located_at,位置关系,斜底平台,Measurement,斜底纵骨安装在斜底平台上,[134],"[""shiprag_p134_00153""]",0.75
Component_梳肩中心线,Measurement_枪杆中心线,梳肩中心线,Component,located_at,位置关系,枪杆中心线,Measurement,使梳肩中心线对准枪杆中心线,[106],"[""shiprag_p106_00122""]",0.85
ProcessObject_烟窗,Location_驾驶甲板机舱棚顶,烟窗,ProcessObject,located_at,位置关系,驾驶甲板机舱棚顶,Location,船上的烟窗一般位于驾驶甲板的机舱棚顶上,[106],"[""shiprag_p106_00122""]",0.85
Component_纵向构件,ProcessObject_底部分段,纵向构件,Component,located_at,位置关系,底部分段,ProcessObject,底部分段的纵向接缝,[165],"[""shiprag_p165_00191""]",0.85
Component_纵桁1段,Component_肋骨,纵桁1段,Component,located_at,位置关系,肋骨,Component,"在扶强材和肋骨上按纵桁位置,用角钢各焊一根临时支撑",[141],"[""shiprag_p141_00161""]",0.8
Component_组合件,Component_组合件位置区分号,组合件,Component,located_at,位置关系,组合件位置区分号,Component,组合件位置区分号由其所在肋位确定,[22],"[""shiprag_p022_00025""]",0.8
Component_肋骨型线,ProcessObject_理论横剖线图,肋骨型线,Component,located_at,位置关系,理论横剖线图,ProcessObject,肋骨型线通常都直接画在理论横剖线图上,[45],"[""shiprag_p045_00055""]",0.8
Component_肋骨框架,Component_定位靠板,肋骨框架,Component,located_at,位置关系,定位靠板,Component,其间距d等于框架型钢翼边的宽度,[139],"[""shiprag_p139_00159""]",0.8
Component_胎架,Chapter_II段,胎架,Component,located_at,位置关系,II段,Chapter,将II段作为定位段吊上胎架。使中心线和接缝线对准。与胎板固定。,[105],"[""shiprag_p105_00121""]",0.85
Process_胎架,ProcessObject_烟窗下端,胎架,Process,located_at,位置关系,烟窗下端,ProcessObject,横向胎架一般设在顶盖板、水平桁材和离烟窗下端约200mm等处,[107],"[""shiprag_p107_00124""]",0.8
ProcessEquipment_胎架基面,Component_舰柱装配位置,胎架基面,ProcessEquipment,located_at,位置关系,舰柱装配位置,Component,柱在胎架上的拼接方式有两种,[98],"[""shiprag_p098_00114""]",0.85
Component_脚手架,Component_甲板,脚手架,Component,located_at,位置关系,甲板,Component,固定于舱璧和甲板的内脚手架,[153],"[""shiprag_p153_00176""]",0.9
Component_脚手架,Component_舱璧,脚手架,Component,located_at,位置关系,舱璧,Component,固定于舱璧和甲板的内脚手架,[153],"[""shiprag_p153_00176""]",0.9
ProcessObject_舰柱分段,ToolEquipment_胎架,舰柱分段,ProcessObject,located_at,位置关系,胎架,ToolEquipment,将II段吊上胎架定位,[97],"[""shiprag_p097_00113""]",0.8
ProcessObject_舷侧分段,Component_甲板,舷侧分段,ProcessObject,located_at,位置关系,甲板,Component,"当甲板下方无舱壁支承时,应在甲板悬空处的内底板上设置假舱壁或支承槽钢",[170],"[""shiprag_p170_00198""]",0.75
Component_角部位,Component_上层建筑,角部位,Component,located_at,位置关系,上层建筑,Component,尤其是角部位必须正确吻合,[177],"[""shiprag_p177_00208""]",0.8
Component_部件,Component_部件位置区分号,部件,Component,located_at,位置关系,部件位置区分号,Component,部件位置区分号含义与组合件相同,[22],"[""shiprag_p022_00025""]",0.8
Component_靠板,Measurement_舱壁位置线,靠板,Component,located_at,位置关系,舱壁位置线,Measurement,靠板应避开扶强材,[166],"[""shiprag_p166_00193""]",0.85
Measurement_AC,Parameter_实际高度,AC,Measurement,measures,测量指标,实际高度,Parameter,AC=AB/cosα可求崩端点实际高度,[12],"[""shiprag_p012_00013""]",0.9
Measurement_B点,Parameter_基线升高值,B点,Measurement,measures,测量指标,基线升高值,Parameter,自D点向上量取升高值得B点,[12],"[""shiprag_p012_00013""]",0.9
Measurement_D点,QualityRequirement_基线高度,D点,Measurement,measures,测量指标,基线高度,QualityRequirement,用水平软管过到锤线上得D点,[12],"[""shiprag_p012_00013""]",0.9
Parameter_中间冲势值,Measurement_冲势,中间冲势值,Parameter,measures,测量指标,冲势,Measurement,中间冲势值是距离中线适当半宽B处的测量指标,[92],"[""shiprag_p092_00108""]",0.85
Measurement_中间肋骨线,Component_外板,中间肋骨线,Measurement,measures,测量指标,外板,Component,粉线延伸与外板相交得到定位点,[129],"[""shiprag_p129_00147""]",0.75
Component_主甲板,Component_驾驶甲板,主甲板,Component,measures,测量指标,驾驶甲板,Component,"各层甲板以主甲板为'1',分别向下和向上排序。图中5A1为驾驶甲板。",[21],"[""shiprag_p021_00024""]",0.8
Component_侧分段,Measurement_高度,侧分段,Component,measures,测量指标,高度,Measurement,"侧分段在船台上定位时,通常以甲板边线助骨线分段首、尾肋骨线与甲板边线的交点作为测量点测量分段的高度",[11],"[""shiprag_p011_00012""]",0.95
ProcessObject_倾斜船台,Measurement_船舶总长,倾斜船台,ProcessObject,measures,测量指标,船舶总长,Measurement,画图说明在倾斜船台上测量船舶总长的方法,[32],"[""shiprag_p032_00039""]",0.8
Defect_共同凹陷变形,Measurement_最大允许挠度,共同凹陷变形,Defect,measures,测量指标,最大允许挠度,Measurement,共同凹陷变形的最大允许值见表7-3,[182],"[""shiprag_p182_00215""]",0.8
Component_内底纵骨,Parameter_2mm,内底纵骨,Component,measures,测量指标,±2mm,Parameter,其误差控制在±2mm以内,[126],"[""shiprag_p126_00144""]",0.9
Process_助行线舱台中心线肋骨线,Component_船底基准线,助行线舱台中心线肋骨线,Process,measures,测量指标,船底基准线,Component,助骨线用于确定船底基准线高度,[158],"[""shiprag_p158_00182""]",0.85
ToolEquipment_双角度水准尺,Measurement_垂直度,双角度水准尺,ToolEquipment,measures,测量指标,垂直度,Measurement,测量垂直度代替构件倾斜角度检查,[131],"[""shiprag_p131_00149""]",0.9
Parameter_反变形值,ProcessObject_双层底分段,反变形值,Parameter,measures,测量指标,双层底分段,ProcessObject,反变形值计算,[147],"[""shiprag_p147_00169""]",0.85
Measurement_围壁割缝,Parameter_150_200mm,围壁割缝,Measurement,measures,测量指标,150~200mm,Parameter,其所拆高度应高于割缝线150~200mm,[189],"[""shiprag_p189_00227""]",0.85
Component_外口线,Measurement_垂直度,外口线,Component,measures,测量指标,垂直度,Measurement,外口线伸长助距外板95*96′示意图图3-36,[89],"[""shiprag_p089_00105""]",0.7
Component_外板,QualityRequirement_平整光滑的表面,外板,Component,measures,测量指标,平整光滑的表面,QualityRequirement,"当各列外板有不同厚度时,其外表面应该是平整光滑的表面",[62],"[""shiprag_p062_00076""]",0.75
ProcessObject_总段基线,Measurement_高度,总段基线,ProcessObject,measures,测量指标,高度,Measurement,"测量总段基线高度,使其与基线标杆上相应高度相吻合",[173],"[""shiprag_p173_00201""]",0.85
Parameter_推进器中心线,Parameter_船台中心线,推进器中心线,Parameter,measures,测量指标,船台中心线,Parameter,必须保证能杆中心线和推进器中心线在同一平面内,[174],"[""shiprag_p174_00203""]",0.8
Parameter_最大冲势值,Measurement_冲势,最大冲势值,Parameter,measures,测量指标,冲势,Measurement,最大冲势值是甲板展开图中的关键测量指标,[92],"[""shiprag_p092_00108""]",0.85
Measurement_板缝坡度,Parameter_纵向15,板缝坡度,Measurement,measures,测量指标,纵向15°,Parameter,保证分段上板缝坡度纵向不大于15°,[123],"[""shiprag_p123_00141""]",0.8
Measurement_梁拱高度,Component_甲板边线点,梁拱高度,Measurement,measures,测量指标,甲板边线点,Component,用一短样棒录取各站梁拱高度,[40],"[""shiprag_p040_00050""]",0.9
Process_横剖线,Parameter_站号,横剖线,Process,measures,测量指标,站号,Parameter,"注明站号,如c,d",[43],"[""shiprag_p043_00053""]",0.7
Component_水平桁材,Parameter_2mm,水平桁材,Component,measures,测量指标,±2mm,Parameter,"拼装水平桁材,其外形与所画理论型线的允许误差为±2mm",[106],"[""shiprag_p106_00123""]",0.95
ToolEquipment_激光经纬仪,Measurement_水平度,激光经纬仪,ToolEquipment,measures,测量指标,水平度,Measurement,用激光经纬仪检查舱壁水平度,[167],"[""shiprag_p167_00194""]",0.7
Defect_焊接变形,Parameter_尺寸补偿系统,焊接变形,Defect,measures,测量指标,尺寸补偿系统,Parameter,"万吨级以上船舶的分段弯曲变形约为分段长度或宽度的1/1000。当分段尺度控制在12m以内时,加以其他工艺措施,可以将弯曲变形控制在10mm以内。",[146],"[""shiprag_p146_00167""]",0.8
Measurement_甲板梁拱,Location_船中处,甲板梁拱,Measurement,measures,测量指标,船中处,Location,甲板梁拱在船中处为最大值,[38],"[""shiprag_p038_00048""]",0.9
Component_甲板边线,Process_直角三角形法,甲板边线,Component,measures,测量指标,直角三角形法,Process,船体上的甲板边线等空间曲线都用这种方法求取实长,[70],"[""shiprag_p070_00085""]",0.85
Component_甲板边线,Measurement_高度,甲板边线,Component,measures,测量指标,高度,Measurement,检查甲板边线的高度值AD是否和理论值相符,[11],"[""shiprag_p011_00012""]",0.9
Measurement_站线,Process_型线图,站线,Measurement,measures,测量指标,型线图,Process,"在已画好的基线上,先确定一点作为零号站线,即站垂线。用标准盘尺对准零号站线。按照理论型线图上规定的等分尺寸,自向鳍面到基线上。标上0,1,220等站号。",[36],"[""shiprag_p036_00044""]",0.9
Component_纵桁_LB1AI,Measurement_垂直度,纵桁(LB1AI,Component,measures,测量指标,垂直度,Measurement,"检查垂直度,定位后焊接",[136],"[""shiprag_p136_00155""]",0.9
Component_纵桁2段,Measurement_纵桁线,纵桁2段,Component,measures,测量指标,纵桁线,Measurement,"使纵桁对准肋骨上的纵桁线,外缘与肋骨平齐后定位焊",[141],"[""shiprag_p141_00161""]",0.85
Component_肋骨,Measurement_高度尺寸,肋骨,Component,measures,测量指标,高度尺寸,Measurement,根据设计提供的龙骨在某几档助位处的高度尺寸,[53],"[""shiprag_p053_00065""]",0.8
Process_肋骨型值表,Measurement_高度值,肋骨型值表,Process,measures,测量指标,高度值,Measurement,量取每号肋骨线与各纵剖线、各水域、甲板边线、眩墙项线交点的高度值,[46],"[""shiprag_p046_00056""]",0.9
Component_肋骨检验线,Measurement_垂直度,肋骨检验线,Component,measures,测量指标,垂直度,Measurement,肋骨检验线横纵对齐确保结构垂直度,[174],"[""shiprag_p174_00202""]",0.7
Component_肋骨线,Measurement_平面曲线,肋骨线,Component,measures,测量指标,平面曲线,Measurement,肋骨线是船体型线图中的平面曲线,[70],"[""shiprag_p070_00085""]",0.75
ProcessObject_胎架,Measurement_檐柱中心线,胎架,ProcessObject,measures,测量指标,檐柱中心线,Measurement,在胎架上测量檐柱中心线的直线度,[106],"[""shiprag_p106_00122""]",0.8
Measurement_胎架支柱高度,Measurement_中心线,胎架支柱高度,Measurement,measures,测量指标,中心线,Measurement,胎架支柱高度5069(上)中间助骨线,[121],"[""shiprag_p121_00139""]",0.6
Component_能杆中心线,Measurement_零号肋位,能杆中心线,Component,measures,测量指标,零号肋位,Measurement,量出等于零号肋位至能杆中心线的距离,[137],"[""shiprag_p137_00157""]",0.9
ProcessObject_舷侧分段,Measurement_高度,舷侧分段,ProcessObject,measures,测量指标,高度,Measurement,按舱壁上甲板线和水平线检查侧分段的高度,[169],"[""shiprag_p169_00196""]",0.85
Process_船台合扰,Measurement_肋骨间距,船台合扰,Process,measures,测量指标,肋骨间距,Measurement,船台合扰时两分段接缝处的肋骨间距应取测量所得的值,[178],"[""shiprag_p178_00209""]",0.8
ToolEquipment_荡线锤,Measurement_舱壁横向垂直度,荡线锤,ToolEquipment,measures,测量指标,舱壁横向垂直度,Measurement,测量舱壁横向垂直度,[168],"[""shiprag_p168_00195""]",0.7
Measurement_逆直线,Component_型钢弯曲零件,逆直线,Measurement,measures,测量指标,型钢弯曲零件,Component,型材逆直线弯曲的原理见图2-33,[60],"[""shiprag_p060_00073""]",0.9
ProcessEquipment_通用支柱式胎架,Measurement_水平度误差,通用支柱式胎架,ProcessEquipment,measures,测量指标,水平度误差,Measurement,其水平度误差控制在±5mm以内,[125],"[""shiprag_p125_00143""]",0.9
Operation_钻孔,Parameter_裂缝深度,钻孔,Operation,measures,测量指标,裂缝深度,Parameter,钻孔用于测定裂缝深度,[185],"[""shiprag_p185_00220""]",0.8
Process_A_4辅助剖面,Component_20号肋骨位置,A-4辅助剖面,Process,operates_on,操作对象,20号肋骨位置,Component,过轴心点0作A-4辅助剖面并垂直于26号肋骨线,[51],"[""shiprag_p051_00062""]",0.85
Process_三角形展开法,Component_外板,三角形展开法,Process,operates_on,操作对象,外板,Component,三角形展开法用于展开外板,[188],"[""shiprag_p188_00225""]",0.8
Operation_三角形法,ProcessObject_正螺旋叶片,三角形法,Operation,operates_on,操作对象,正螺旋叶片,ProcessObject,"三角形法是将一圈螺旋面通过作等分线和对角线,划分为若干个三角形,并将每一个三角形视为平面求出其展并图形",[82],"[""shiprag_p082_00098""]",0.85
ProcessObject_上层建筑分段,Component_外壁线型,上层建筑分段,ProcessObject,operates_on,操作对象,外壁线型,Component,"上层建筑分段的船台合找,除满足一般的结构装配要求外,应格外注意外壁线型的平整光顺和整体外形的美观",[178],"[""shiprag_p178_00209""]",0.9
Process_中桁材,Component_肋板,中桁材,Process,operates_on,操作对象,肋板,Component,"将间断中桁材插人肋板之间。如果助板间距合适,可将中桁材略微侧转装人",[140],"[""shiprag_p140_00160""]",0.8
Process_光顺半径曲线,Component_轴包板,光顺半径曲线,Process,operates_on,操作对象,轴包板,Component,"为便于轴板加工,减轻板的纵向弯曲,应使半径曲线尽量接近于直线",[50],"[""shiprag_p050_00061""]",0.8
Process_全宽甲板展开,Measurement_冲势,全宽甲板展开,Process,operates_on,操作对象,冲势,Measurement,冲势是指在展开图中横梁位置线对助骨线的偏离值,[92],"[""shiprag_p092_00108""]",0.9
Component_内底板,Component_框架,内底板,Component,operates_on,操作对象,框架,Component,将框架吊上内底板(反装时)进行合拢,[128],"[""shiprag_p128_00146""]",0.6
Operation_切割操作,Component_扶强材,切割操作,Operation,operates_on,操作对象,扶强材,Component,扶强材可按所画切割线切割,[190],"[""shiprag_p190_00228""]",0.9
Operation_割操作,Component_外板,割操作,Operation,operates_on,操作对象,外板,Component,割1~2mm以免分段拉拢后造成骨架相磁,[165],"[""shiprag_p165_00191""]",0.85
Process_助行线舱台中心线肋骨线,Component_基线标杆,助行线舱台中心线肋骨线,Process,operates_on,操作对象,基线标杆,Component,在基线标杆上取点画基线,[158],"[""shiprag_p158_00182""]",0.8
Process_反变形,ProcessObject_双层底分段,反变形,Process,operates_on,操作对象,双层底分段,ProcessObject,双层底分段反变形,[147],"[""shiprag_p147_00169""]",0.9
ToolEquipment_吊索,ProcessObject_分段,吊索,ToolEquipment,operates_on,操作对象,分段,ProcessObject,以使两根吊索间的夹角不大于60°,[24],"[""shiprag_p024_00028""]",0.8
Process_子分段装焊,Operation_火工矫正,子分段装焊,Process,operates_on,操作对象,火工矫正,Operation,用火工矫正变形,[133],"[""shiprag_p133_00152""]",0.9
Operation_实长线,ProcessObject_正螺旋叶片,实长线,Operation,operates_on,操作对象,正螺旋叶片,ProcessObject,"图中未反映实长。以1/12导程和俯视图中的投影为直角边,用三角形法求出各实长线",[82],"[""shiprag_p082_00098""]",0.8
Operation_对角线,ProcessObject_正螺旋叶片,对角线,Operation,operates_on,操作对象,正螺旋叶片,ProcessObject,面出等分线和对角线。从而将螺旋面分割成两种不同形状的共24个三角形,[82],"[""shiprag_p082_00098""]",0.75
ToolEquipment_底板胎架,ProcessObject_双层底子分段,底板胎架,ToolEquipment,operates_on,操作对象,双层底子分段,ProcessObject,分段是在底板胎架上正装的,[119],"[""shiprag_p119_00137""]",0.7
Process_斜剖面,Component_肋骨型线图,斜剖面,Process,operates_on,操作对象,肋骨型线图,Component,斜剖线的光顺程度反映出所画型线的质量,[45],"[""shiprag_p045_00055""]",0.8
Operation_板定位焊,Component_胎架,板定位焊,Operation,operates_on,操作对象,胎架,Component,板定位焊于胎架上起到刚性固定作用,[148],"[""shiprag_p148_00170""]",0.9
Process_横剖线,Measurement_水线,横剖线,Process,operates_on,操作对象,水线,Measurement,将水线半宽图中水线与各站线交点的半宽值投影到横剖线图的各对应水线上,[43],"[""shiprag_p043_00053""]",0.9
Process_横剖线,Measurement_纵剖线,横剖线,Process,operates_on,操作对象,纵剖线,Measurement,将纵剖线图中站线与崩船轮的交点投影到横线图的中线上,[43],"[""shiprag_p043_00053""]",0.9
Chapter_横缝,Component_外板,横缝,Chapter,operates_on,操作对象,外板,Component,用按比例计算的方法画出外板的横缝,[55],"[""shiprag_p055_00068""]",0.85
ToolEquipment_激光经纬仪,Measurement_站线,激光经纬仪,ToolEquipment,operates_on,操作对象,站线,Measurement,"过线上定点作垂线的方法画站线时,可用不同半径交出两点,以提高作图的精确度。",[36],"[""shiprag_p036_00044""]",0.8
Operation_焊接,ProcessObject_分段,焊接,Operation,operates_on,操作对象,分段,ProcessObject,分段在胎架上焊接时,[149],"[""shiprag_p149_00171""]",0.8
Operation_直流电机反接极,Component_工件,直流电机反接极,Operation,operates_on,操作对象,工件,Component,工件接电源负极,[27],"[""shiprag_p027_00032""]",0.85
ToolEquipment_碳弧气刨,Process_船体建造,碳弧气刨,ToolEquipment,operates_on,操作对象,船体建造,Process,碳弧气刨在船体建造中有哪些应用,[32],"[""shiprag_p032_00039""]",0.8
Operation_等分线,ProcessObject_正螺旋叶片,等分线,Operation,operates_on,操作对象,正螺旋叶片,ProcessObject,"将内外圆周进行12等分,分别得0~12和1~13等分点",[82],"[""shiprag_p082_00098""]",0.8
ToolEquipment_经纬仪,Measurement_互相垂直的十字线,经纬仪,ToolEquipment,operates_on,操作对象,互相垂直的十字线,Measurement,激光经纬仪无五棱镜配合时无法作出互相垂直的十字线,[31],"[""shiprag_p031_00038""]",0.6
Operation_结构线,Process_肋骨型线图,结构线,Operation,operates_on,操作对象,肋骨型线图,Process,结构线放样时，肋骨型线图中的投影即是其真实形状,[51],"[""shiprag_p051_00063""]",0.75
Operation_肋骨检验线,Measurement_船台中心线,肋骨检验线,Operation,operates_on,操作对象,船台中心线,Measurement,助骨检验线操作于船台中心线,[175],"[""shiprag_p175_00204""]",0.85
ProcessObject_胎架,ProcessObject_中段,胎架,ProcessObject,operates_on,操作对象,中段,ProcessObject,中段吊上胎架进行定位,[99],"[""shiprag_p099_00115""]",0.85
ProcessObject_胎架,Measurement_分段中心线,胎架,ProcessObject,operates_on,操作对象,分段中心线,Measurement,根据y值在胎架上定位中心线,[129],"[""shiprag_p129_00147""]",0.8
Operation_胎架支柱高度调节,ProcessObject_板在胎上定位,胎架支柱高度调节,Operation,operates_on,操作对象,板在胎上定位,ProcessObject,"按此图即可进行胎架支柱高度的调节,进行板在胎上定位",[122],"[""shiprag_p122_00140""]",0.9
Component_舵杆中心线,Measurement_偏差值,舵杆中心线,Component,operates_on,操作对象,偏差值,Measurement,复查舵机平台、上能承和下能承处的舵杆中心线偏差值,[176],"[""shiprag_p176_00205""]",0.7
Process_船体总装配,Parameter_船台坡度,船体总装配,Process,operates_on,操作对象,船台坡度,Parameter,"船台与水平面有一定的倾斜度,称为船台坡度",[150],"[""shiprag_p150_00172""]",1.0
Process_船体构件凹陷变形,Component_强力甲板,船体构件凹陷变形,Process,operates_on,操作对象,强力甲板,Component,船体外板、强力甲板的板与骨架产生的共同凹陷变形,[182],"[""shiprag_p182_00215""]",0.9
Process_船体构件凹陷变形,Component_船体外板,船体构件凹陷变形,Process,operates_on,操作对象,船体外板,Component,船体外板、强力甲板的板与骨架产生的共同凹陷变形,[182],"[""shiprag_p182_00215""]",0.9
Process_表面展开,Component_几何体表面,表面展开,Process,operates_on,操作对象,几何体表面,Component,"金属结构制造时,各种板材构件都要通过表面展开求得其真实形状",[74],"[""shiprag_p074_00090""]",0.85
Process_辅助平面法,Measurement_相贯线,辅助平面法,Process,operates_on,操作对象,相贯线,Measurement,"将这些共加点依次连接成曲线或折线,就是所求的相贯线",[72],"[""shiprag_p072_00087""]",0.8
Process_一次除锈,Operation_号料,一次除锈,Process,precedes,前置工序,号料,Operation,经处理后的钢材才能进行号料或加工...,[30],"[""shiprag_p030_00036""]",0.85
Component_中间肋骨线,Process_冲势计算法,中间肋骨线,Component,precedes,前置工序,冲势计算法,Process,中间助骨线可以用计算法作出,[130],"[""shiprag_p130_00148""]",0.85
Operation_余量切割,Operation_定位焊,余量切割,Operation,precedes,前置工序,定位焊,Operation,"余量切割后,清除甲板上的废料杂物",[177],"[""shiprag_p177_00207""]",0.8
Process_修船作业,Operation_可燃气体测爆检查,修船作业,Process,precedes,前置工序,可燃气体测爆检查,Operation,然后进行可燃气体测爆检查,[181],"[""shiprag_p181_00213""]",0.75
Process_倾斜剖面,Component_外板型表面,倾斜剖面,Process,precedes,前置工序,外板型表面,Component,即为通过轴心的倾斜剖面与外板型表面的交线,[48],"[""shiprag_p048_00059""]",0.8
Process_光顺曲线,Component_甲板中线,光顺曲线,Process,precedes,前置工序,甲板中线,Component,"过所得各点连成光顺曲线,即为纵剖线图中的甲板中线",[40],"[""shiprag_p040_00050""]",0.8
ProcessObject_内底板,Component_下倾式内底边板,内底板,ProcessObject,precedes,前置工序,下倾式内底边板,Component,下倾的内底边板向上旋转到和内底板在同一平面面出展开图,[90],"[""shiprag_p090_00106""]",0.75
Process_分段装配,Process_涂装,分段装配,Process,precedes,前置工序,涂装,Process,分段涂装应在分段结构装配完整、焊接、焊缝清理、火工矫正工作结束之后进行,[29],"[""shiprag_p029_00034""]",0.95
Process_分段装配,Process_船体建道,分段装配,Process,precedes,前置工序,船体建道,Process,分段吊运与翻身是船体建道过程中的一个重要工序,[23],"[""shiprag_p023_00026""]",0.85
Component_助板,Operation_焊接,助板,Component,precedes,前置工序,焊接,Operation,进行外板与构架之间的焊接,[133],"[""shiprag_p133_00151""]",0.8
Process_单轴出口型线放样,Operation_切线,单轴出口型线放样,Process,precedes,前置工序,切线,Operation,放样步躁;(b)轴包板的形式外四心线一轴中心线直线半径线-A到线(e)折角线、切线,[49],"[""shiprag_p049_00060""]",0.85
Process_单轴出口型线放样,Measurement_半径线,单轴出口型线放样,Process,precedes,前置工序,半径线,Measurement,放样步躁;(b)轴包板的形式外四心线一轴中心线直线半径线-A到线(e)折角线、切线,[49],"[""shiprag_p049_00060""]",0.8
Process_单轴出口型线放样,Operation_折角线,单轴出口型线放样,Process,precedes,前置工序,折角线,Operation,放样步躁;(b)轴包板的形式外四心线一轴中心线直线半径线-A到线(e)折角线、切线,[49],"[""shiprag_p049_00060""]",0.85
Process_双U型剖口,Component_铸钢件接头,双U型剖口,Process,precedes,前置工序,铸钢件接头,Component,双U型剖口是铸钢件焊接的工艺方法,[99],"[""shiprag_p099_00115""]",0.8
ProcessObject_双层底分段,Parameter_分段基面,双层底分段,ProcessObject,precedes,前置工序,分段基面,Parameter,同时可看出分段的建造方式(由分段基面确定为正装、反装或侧装),[116],"[""shiprag_p116_00134""]",0.7
Process_反装装配,Process_正装装配,反装装配,Process,precedes,前置工序,正装装配,Process,反装装配和正装装配是两种不同的装配方式,[113],"[""shiprag_p113_00130""]",0.7
Parameter_吊索夹角,Parameter_实际受力,吊索夹角,Parameter,precedes,前置工序,实际受力,Parameter,"吊索的夹角越大,实际受力也越大",[25],"[""shiprag_p025_00029""]",0.8
Process_围壁下部修理,Component_围壁扶强材,围壁下部修理,Process,precedes,前置工序,围壁扶强材,Component,"画出围壁上扶强材的切割线,一般高于围壁割缝100~150mm",[189],"[""shiprag_p189_00227""]",0.8
Process_坞内涂装,QualityRequirement_交船,坞内涂装,Process,precedes,前置工序,交船,QualityRequirement,坞内涂装这个阶段要完成船体水线以下区域的完整性涂装以及少量在码头未能完成的涂装作业,[29],"[""shiprag_p029_00034""]",0.85
ProcessObject_基准段,ProcessObject_底部分段,基准段,ProcessObject,precedes,前置工序,底部分段,ProcessObject,以靠近机舱的106舱作为基准段首先吊上船台,[159],"[""shiprag_p159_00184""]",0.9
Process_塔式建造,Component_基准段,塔式建造,Process,precedes,前置工序,基准段,Component,首先吊上船台定位,[152],"[""shiprag_p152_00174""]",0.85
Process_外板加工样板,Operation_制作外卡,外板加工样板,Process,precedes,前置工序,制作外卡,Operation,"当有肋骨型线图时,即可据此制作加工样板",[187],"[""shiprag_p187_00224""]",0.75
Process_外板局部割换,Operation_外板对接缝内表面焊接,外板局部割换,Process,precedes,前置工序,外板对接缝内表面焊接,Operation,进行外板对接缝内表面以及板与构架间角接缝的焊接,[189],"[""shiprag_p189_00226""]",0.9
Process_外板放样,ProcessObject_号料依据,外板放样,Process,precedes,前置工序,号料依据,ProcessObject,"肋骨型线图样和构件展开工作结束后,已经得到反映全船结构的助骨型线图、船体横向构件的真实形状,和外板、甲板及纵向构件的展开形状",[56],"[""shiprag_p056_00069""]",0.8
Operation_定位焊,Operation_合拢,定位焊,Operation,precedes,前置工序,合拢,Operation,"无余量合找的触侧分段,定位后即可进行定位焊",[169],"[""shiprag_p169_00196""]",0.8
Process_展并图,Process_整张外板拆除换新,展并图,Process,precedes,前置工序,整张外板拆除换新,Process,求取需更换外板的展并图。当该船备有助骨型线图和外板展开图时，可用测地线等方法作出该板的展开图。,[187],"[""shiprag_p187_00223""]",0.85
